site,component_type,html_tag,text_content,font_size,foreground_color,background_color,bounding_box
Wikipedia,link,a,Google Play Store,13px,"rgba(0, 0, 0, 0)","rgb(248, 249, 250)","{""x"": 117.3125, ""y"": 1017.875, ""width"": 124, ""height"": 16}"
Wikipedia,link,a,Apple App Store,13px,"rgba(0, 0, 0, 0)","rgb(248, 249, 250)","{""x"": 244.90625, ""y"": 1017.875, ""width"": 110, ""height"": 16}"
Wikipedia,navigation,nav,Commons Free media collection Wikivoyage Free travel guide Wiktionary Free dictionary Wikibooks Free textbooks Wikinews Free news source Wikidata Free knowledge base Wikiversity Free learning resources Wikiquote Free quote compendium MediaWiki Free & open wiki software Wikisource Free content library Wikispecies Free species directory Wikifunctions Free function library Meta-Wiki Community coordination & documentation,13px,"rgb(32, 33, 34)","rgb(255, 255, 255)","{""x"": 451.828125, ""y"": 766.953125, ""width"": 815.359375, ""height"": 450}"
Wikipedia,button,a,Commons Free media collection,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 451.828125, ""y"": 766.953125, ""width"": 268.15625, ""height"": 76}"
Wikipedia,button,a,Wikivoyage Free travel guide,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 720.890625, ""y"": 766.953125, ""width"": 268.15625, ""height"": 76}"
Wikipedia,button,a,Wiktionary Free dictionary,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 989.953125, ""y"": 766.953125, ""width"": 268.15625, ""height"": 76}"
Wikipedia,button,a,Wikibooks Free textbooks,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 451.828125, ""y"": 856.953125, ""width"": 268.15625, ""height"": 76}"
Wikipedia,button,a,Wikinews Free news source,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 720.890625, ""y"": 856.953125, ""width"": 268.15625, ""height"": 76}"
Wikipedia,button,a,Wikidata Free knowledge base,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 989.953125, ""y"": 856.953125, ""width"": 268.15625, ""height"": 76}"
Wikipedia,button,a,Wikiversity Free learning resources,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 451.828125, ""y"": 946.953125, ""width"": 268.15625, ""height"": 76}"
Wikipedia,button,a,Wikiquote Free quote compendium,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 720.890625, ""y"": 946.953125, ""width"": 268.15625, ""height"": 76}"
Wikipedia,button,a,MediaWiki Free & open wiki software,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 989.953125, ""y"": 946.953125, ""width"": 268.15625, ""height"": 76}"
Wikipedia,button,a,Wikisource Free content library,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 451.828125, ""y"": 1036.953125, ""width"": 268.15625, ""height"": 76}"
Wikipedia,button,a,Wikispecies Free species directory,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 720.890625, ""y"": 1036.953125, ""width"": 268.15625, ""height"": 76}"
Wikipedia,button,a,Wikifunctions Free function library,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 989.953125, ""y"": 1036.953125, ""width"": 268.15625, ""height"": 76}"
Wikipedia,button,a,Meta-Wiki Community coordination & documentation,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 451.828125, ""y"": 1126.953125, ""width"": 268.15625, ""height"": 86}"
Wikipedia,link,a,Creative Commons Attribution-ShareAlike License,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 481.3125, ""y"": 1250.25, ""width"": 302.359375, ""height"": 16}"
Wikipedia,link,a,Terms of Use,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 806.328125, ""y"": 1250.25, ""width"": 80.203125, ""height"": 16}"
Wikipedia,link,a,Privacy Policy,13px,"rgb(51, 102, 204)","rgb(255, 255, 255)","{""x"": 909.1875, ""y"": 1250.25, ""width"": 83.890625, ""height"": 16}"
Google,navigation,div,GmailStampi,14px,"rgb(31, 31, 31)","rgb(255, 255, 255)","{""x"": 0, ""y"": 0, ""width"": 1280, ""height"": 60}"
Google,link,a,Gmail,13px,"rgb(31, 31, 31)","rgb(255, 255, 255)","{""x"": 1077.578125, ""y"": 16.5, ""width"": 33.953125, ""height"": 24}"
Google,link,a,Stampi,13px,"rgb(31, 31, 31)","rgb(255, 255, 255)","{""x"": 1126.53125, ""y"": 16.5, ""width"": 40.46875, ""height"": 24}"
Google,button,a,Apps ta' Google,14px,"rgb(26, 13, 171)","rgb(255, 255, 255)","{""x"": 1182, ""y"": 8.5, ""width"": 40, ""height"": 40}"
Google,form,form,Choose what you’re giving feedback on See more Delete Delete Report inappropriate predictions,14px,"rgb(31, 31, 31)","rgb(255, 255, 255)","{""x"": 20, ""y"": 240, ""width"": 1240, ""height"": 146}"
Google,button,input,Fittex bil-Google,14px,"rgb(60, 64, 67)","rgb(248, 249, 250)","{""x"": 497.328125, ""y"": 327, ""width"": 135.9375, ""height"": 36}"
Google,button,input,Inhossni Xxurtjat,14px,"rgb(60, 64, 67)","rgb(248, 249, 250)","{""x"": 645.15625, ""y"": 327, ""width"": 137.5, ""height"": 36}"
Google,button,button,EN,14px,"rgb(31, 31, 31)","rgb(255, 255, 255)","{""x"": 812.734375, ""y"": 24, ""width"": 100.453125, ""height"": 48}"
Google,button,button,Sign in,14px,"rgb(31, 31, 31)","rgb(255, 255, 255)","{""x"": 913.1875, ""y"": 24, ""width"": 94.8125, ""height"": 48}"
Google,button,button,Reject all,14px,"rgb(31, 31, 31)","rgb(255, 255, 255)","{""x"": 434.84375, ""y"": 684, ""width"": 203.59375, ""height"": 48}"
Google,button,button,Accept all,14px,"rgb(31, 31, 31)","rgb(255, 255, 255)","{""x"": 638.4375, ""y"": 684, ""width"": 206.703125, ""height"": 48}"
Google,button,button,More options,14px,"rgb(31, 31, 31)","rgb(255, 255, 255)","{""x"": 591.53125, ""y"": 732, ""width"": 96.9375, ""height"": 48}"
YouTube,button,button,Guide,13.3333px,"rgb(15, 15, 15)","rgb(255, 255, 255)","{""x"": 24, ""y"": 16, ""width"": 24, ""height"": 24}"
YouTube,link,a,YouTube Home,10px,"rgb(15, 15, 15)","rgb(255, 255, 255)","{""x"": 56, ""y"": 0, ""width"": 123, ""height"": 56}"
YouTube,form,form,,10px,"rgb(15, 15, 15)","rgb(255, 255, 255)","{""x"": 339, ""y"": 16, ""width"": 567, ""height"": 24}"
YouTube,button,button,Search,13.3333px,"rgb(15, 15, 15)","rgb(248, 248, 248)","{""x"": 910, ""y"": 8, ""width"": 64, ""height"": 40}"
YouTube,button,button,Settings,13.3333px,"rgb(15, 15, 15)","rgb(255, 255, 255)","{""x"": 1125.375, ""y"": 16, ""width"": 24, ""height"": 24}"
YouTube,button,a,Sign in,14px,"rgb(6, 95, 212)","rgb(255, 255, 255)","{""x"": 1165.375, ""y"": 10, ""width"": 98.625, ""height"": 36}"
YouTube,button,a,Home,10px,"rgb(15, 15, 15)","rgb(255, 255, 255)","{""x"": 4, ""y"": 60, ""width"": 64, ""height"": 74}"
YouTube,button,a,Shorts,10px,"rgb(15, 15, 15)","rgb(255, 255, 255)","{""x"": 4, ""y"": 134, ""width"": 64, ""height"": 74}"
YouTube,button,a,Subscriptions,10px,"rgb(15, 15, 15)","rgb(255, 255, 255)","{""x"": 4, ""y"": 208, ""width"": 64, ""height"": 74}"
YouTube,button,a,You,10px,"rgb(15, 15, 15)","rgb(255, 255, 255)","{""x"": 4, ""y"": 282, ""width"": 64, ""height"": 74}"
YouTube,button,a,Update setting,14px,"rgb(15, 15, 15)","rgba(0, 0, 0, 0.05)","{""x"": 368, ""y"": 237, ""width"": 616, ""height"": 36}"
YouTube,button,button,en-GB,14px,"rgb(6, 95, 212)","rgb(255, 255, 255)","{""x"": 756.9375, ""y"": 24, ""width"": 94.4375, ""height"": 36}"
YouTube,button,a,Sign in,14px,"rgb(6, 95, 212)","rgb(255, 255, 255)","{""x"": 867.375, ""y"": 24, ""width"": 98.625, ""height"": 36}"
YouTube,button,button,Reject all,14px,"rgb(255, 255, 255)","rgb(15, 15, 15)","{""x"": 619.453125, ""y"": 700, ""width"": 89.46875, ""height"": 36}"
YouTube,button,button,Accept all,14px,"rgb(255, 255, 255)","rgb(15, 15, 15)","{""x"": 728.921875, ""y"": 700, ""width"": 94.109375, ""height"": 36}"
YouTube,button,a,More options,14px,"rgb(15, 15, 15)","rgba(0, 0, 0, 0.05)","{""x"": 843.03125, ""y"": 700, ""width"": 114.96875, ""height"": 36}"
Amazon,navigation,div,"Deliver to Malta All All Departments Arts & Crafts Automotive Baby Beauty & Personal Care Books Boys' Fashion Computers Deals Digital Music Electronics Girls' Fashion Health & Household Home & Kitchen Industrial & Scientific Kindle Store Luggage Men's Fashion Movies & TV Music, CDs & Vinyl Pet Supplies Prime Video Software Sports & Outdoors Tools & Home Improvement Toys & Games Video Games Women's Fashion EN Hello, sign in Account & Lists Returns & Orders 0 Cart We're showing you items that ship to Malta. To see items that ship to a different country, change your delivery address. Dismiss Change Address All Gift Cards Registry Sell Prime Video Customer Service Disability Customer Support",12px,"rgb(15, 17, 17)","rgb(19, 25, 33)","{""x"": 0, ""y"": 0, ""width"": 1280, ""height"": 99}"
Amazon,button,a,.us,14px,"rgb(33, 98, 161)","rgb(19, 25, 33)","{""x"": 12, ""y"": 5, ""width"": 114, ""height"": 50}"
Amazon,button,a,Deliver to Malta,14px,"rgb(214, 214, 214)","rgb(19, 25, 33)","{""x"": 127, ""y"": 5, ""width"": 86.6875, ""height"": 50}"
Amazon,form,form,"All All Departments Arts & Crafts Automotive Baby Beauty & Personal Care Books Boys' Fashion Computers Deals Digital Music Electronics Girls' Fashion Health & Household Home & Kitchen Industrial & Scientific Kindle Store Luggage Men's Fashion Movies & TV Music, CDs & Vinyl Pet Supplies Prime Video Software Sports & Outdoors Tools & Home Improvement Toys & Games Video Games Women's Fashion",14px,"rgb(15, 17, 17)","rgb(19, 25, 33)","{""x"": 224.6875, ""y"": 10, ""width"": 655.34375, ""height"": 40}"
Amazon,button,input,Go,14px,"rgb(255, 255, 255)","rgb(254, 189, 105)","{""x"": 835.03125, ""y"": 10, ""width"": 45, ""height"": 40}"
Amazon,link,a,EN,14px,"rgb(214, 214, 214)","rgb(19, 25, 33)","{""x"": 899.03125, ""y"": 6, ""width"": 46.453125, ""height"": 50}"
Amazon,button,button,Expand to Change Language or Country,0px,"rgb(0, 0, 0)","rgb(19, 25, 33)","{""x"": 947.484375, ""y"": 36, ""width"": 8, ""height"": 4}"
Amazon,button,a,"Hello, sign in Account & Lists",14px,"rgb(214, 214, 214)","rgb(19, 25, 33)","{""x"": 965.484375, ""y"": 5, ""width"": 119.578125, ""height"": 50}"
Amazon,button,button,Expand Account and Lists,0px,"rgb(0, 0, 0)","rgb(19, 25, 33)","{""x"": 1086.0625, ""y"": 36.5, ""width"": 8, ""height"": 4}"
Amazon,button,a,Returns & Orders,14px,"rgb(214, 214, 214)","rgb(19, 25, 33)","{""x"": 1105.0625, ""y"": 5, ""width"": 77.921875, ""height"": 50}"
Amazon,button,a,0 Cart,14px,"rgb(214, 214, 214)","rgb(19, 25, 33)","{""x"": 1184.984375, ""y"": 5, ""width"": 84.015625, ""height"": 50}"
Amazon,alert,div,"We're showing you items that ship to Malta. To see items that ship to a different country, change your delivery address. Dismiss Change Address",13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 121, ""y"": 69, ""width"": 450, ""height"": 98}"
Amazon,button,a,All,25px,"rgb(255, 255, 255)","rgb(35, 47, 62)","{""x"": 11, ""y"": 60, ""width"": 57.890625, ""height"": 39}"
Amazon,button,a,Gift Cards,14px,"rgb(255, 255, 255)","rgb(35, 47, 62)","{""x"": 73.890625, ""y"": 65, ""width"": 73.015625, ""height"": 28}"
Amazon,button,a,Registry,14px,"rgb(255, 255, 255)","rgb(35, 47, 62)","{""x"": 156.90625, ""y"": 65, ""width"": 61.359375, ""height"": 28}"
Amazon,link,a,Sell,14px,"rgb(255, 255, 255)","rgb(35, 47, 62)","{""x"": 228.265625, ""y"": 65, ""width"": 33.359375, ""height"": 28}"
Amazon,button,a,Prime Video,14px,"rgb(255, 255, 255)","rgb(35, 47, 62)","{""x"": 271.625, ""y"": 65, ""width"": 86.015625, ""height"": 28}"
Amazon,button,a,Customer Service,14px,"rgb(255, 255, 255)","rgb(35, 47, 62)","{""x"": 367.640625, ""y"": 65, ""width"": 121.265625, ""height"": 28}"
Amazon,button,a,Previous slide,14px,"rgb(33, 98, 161)","rgb(227, 230, 230)","{""x"": 0, ""y"": 99, ""width"": 84, ""height"": 250}"
Amazon,button,a,Next slide,14px,"rgb(33, 98, 161)","rgb(227, 230, 230)","{""x"": 1196, ""y"": 99, ""width"": 84, ""height"": 250}"
Amazon,card,div,Get your game on Shop gaming Shop gaming Shop for your home essentials Cleaning Tools Home Storage Home Decor Bedding Discover more in Home Discover more in Home New home arrivals under $50 Kitchen & Dining Home Improvement Décor Bedding & Bath Shop the latest from Home Shop the latest from Home Top categories in Kitchen appliances Top categories in Kitchen appliances Cooker Cooker Coffee Coffee Pots and Pans Pots and… Kettles Kettles Explore all products in Kitchen Explore all products in Kitchen Get ready for Easter Easter bunny Easter baskets Easter decor Easter baking Shop for Easter Shop for Easter Shop Fashion for less Jeans under $50 Tops under $25 Dresses under $30 Shoes under $50 See all deals See all deals Fashion trends you like Dresses Knits Jackets Jewelry Explore more Explore more Easy updates for elevated spaces Baskets & hampers Hardware Accent furniture Wallpaper & paint Shop home products Shop home products,13px,"rgb(15, 17, 17)","rgb(227, 230, 230)","{""x"": 10, ""y"": 329, ""width"": 1260, ""height"": 900}"
Amazon,card,div,Get your game on Shop gaming Shop gaming,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 20, ""y"": 349, ""width"": 295, ""height"": 420}"
Amazon,card,div,Get your game on,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 20, ""y"": 369, ""width"": 295, ""height"": 27.296875}"
Amazon,link,a,Shop gaming Shop gaming,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 40, ""y"": 406.296875, ""width"": 255, ""height"": 347.703125}"
Amazon,card,div,Shop for your home essentials Cleaning Tools Home Storage Home Decor Bedding Discover more in Home Discover more in Home,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 335, ""y"": 349, ""width"": 295, ""height"": 420}"
Amazon,card,div,Shop for your home essentials,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 335, ""y"": 369, ""width"": 295, ""height"": 54.59375}"
Amazon,link,a,Cleaning Tools,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 355, ""y"": 433.59375, ""width"": 121.125, ""height"": 102.203125}"
Amazon,link,a,Home Storage,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 488.875, ""y"": 433.59375, ""width"": 121.125, ""height"": 102.203125}"
Amazon,link,a,Home Decor,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 355, ""y"": 579.796875, ""width"": 121.125, ""height"": 102.203125}"
Amazon,link,a,Bedding,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 488.875, ""y"": 579.796875, ""width"": 121.125, ""height"": 102.203125}"
Amazon,card,div,Discover more in Home Discover more in Home,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 335, ""y"": 732.109375, ""width"": 295, ""height"": 16.890625}"
Amazon,link,a,Discover more in Home Discover more in Home,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 355, ""y"": 732.109375, ""width"": 255, ""height"": 16.890625}"
Amazon,card,div,New home arrivals under $50 Kitchen & Dining Home Improvement Décor Bedding & Bath Shop the latest from Home Shop the latest from Home,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 650, ""y"": 349, ""width"": 295, ""height"": 420}"
Amazon,card,div,New home arrivals under $50,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 650, ""y"": 369, ""width"": 295, ""height"": 54.59375}"
Amazon,link,a,Kitchen & Dining,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 670, ""y"": 433.59375, ""width"": 121.125, ""height"": 102.203125}"
Amazon,link,a,Home Improvement,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 803.875, ""y"": 433.59375, ""width"": 121.125, ""height"": 102.203125}"
Amazon,link,a,Décor,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 670, ""y"": 579.796875, ""width"": 121.125, ""height"": 102.203125}"
Amazon,link,a,Bedding & Bath,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 803.875, ""y"": 579.796875, ""width"": 121.125, ""height"": 102.203125}"
Amazon,card,div,Shop the latest from Home Shop the latest from Home,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 650, ""y"": 732.109375, ""width"": 295, ""height"": 16.890625}"
Amazon,link,a,Shop the latest from Home Shop the latest from Home,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 670, ""y"": 732.109375, ""width"": 255, ""height"": 16.890625}"
Amazon,card,div,Top categories in Kitchen appliances Top categories in Kitchen appliances Cooker Cooker Coffee Coffee Pots and Pans Pots and… Kettles Kettles Explore all products in Kitchen Explore all products in Kitchen,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 965, ""y"": 349, ""width"": 295, ""height"": 420}"
Amazon,card,div,Top categories in Kitchen appliances Top categories in Kitchen appliances,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 965, ""y"": 369, ""width"": 295, ""height"": 54.59375}"
Amazon,card,div,Cooker Cooker Coffee Coffee Pots and Pans Pots and… Kettles Kettles,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 965, ""y"": 433.59375, ""width"": 295, ""height"": 276.40625}"
Amazon,link,a,Cooker Cooker,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 985, ""y"": 433.59375, ""width"": 255, ""height"": 164.90625}"
Amazon,link,a,Coffee Coffee,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 985, ""y"": 610.5, ""width"": 82.109375, ""height"": 94.5}"
Amazon,link,a,Pots and Pans Pots and…,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 1071.4375, ""y"": 610.5, ""width"": 82.109375, ""height"": 94.5}"
Amazon,link,a,Kettles Kettles,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 1157.875, ""y"": 610.5, ""width"": 82.109375, ""height"": 94.5}"
Amazon,card,div,Explore all products in Kitchen Explore all products in Kitchen,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 965, ""y"": 732.109375, ""width"": 295, ""height"": 16.890625}"
Amazon,link,a,Explore all products in Kitchen Explore all products in Kitchen,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 985, ""y"": 732.109375, ""width"": 255, ""height"": 16.890625}"
Amazon,card,div,Get ready for Easter Easter bunny Easter baskets Easter decor Easter baking Shop for Easter Shop for Easter,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 20, ""y"": 789, ""width"": 295, ""height"": 420}"
Amazon,card,div,Get ready for Easter,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 20, ""y"": 809, ""width"": 295, ""height"": 27.296875}"
Amazon,link,a,Easter bunny,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 40, ""y"": 846.296875, ""width"": 121.125, ""height"": 115.84375}"
Amazon,link,a,Easter baskets,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 173.875, ""y"": 846.296875, ""width"": 121.125, ""height"": 115.84375}"
Amazon,link,a,Easter decor,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 40, ""y"": 1006.140625, ""width"": 121.125, ""height"": 115.84375}"
Amazon,link,a,Easter baking,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 173.875, ""y"": 1006.140625, ""width"": 121.125, ""height"": 115.84375}"
Amazon,link,a,Shop for Easter Shop for Easter,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 40, ""y"": 1172.109375, ""width"": 255, ""height"": 16.890625}"
Amazon,card,div,Shop Fashion for less Jeans under $50 Tops under $25 Dresses under $30 Shoes under $50 See all deals See all deals,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 335, ""y"": 789, ""width"": 295, ""height"": 420}"
Amazon,card,div,Shop Fashion for less,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 335, ""y"": 809, ""width"": 295, ""height"": 27.296875}"
Amazon,link,a,Jeans under $50,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 355, ""y"": 846.296875, ""width"": 121.125, ""height"": 115.84375}"
Amazon,link,a,Tops under $25,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 488.875, ""y"": 846.296875, ""width"": 121.125, ""height"": 115.84375}"
Amazon,link,a,Dresses under $30,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 355, ""y"": 1006.140625, ""width"": 121.125, ""height"": 115.84375}"
Amazon,link,a,Shoes under $50,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 488.875, ""y"": 1006.140625, ""width"": 121.125, ""height"": 115.84375}"
Amazon,link,a,See all deals See all deals,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 355, ""y"": 1172.109375, ""width"": 255, ""height"": 16.890625}"
Amazon,card,div,Fashion trends you like Dresses Knits Jackets Jewelry Explore more Explore more,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 650, ""y"": 789, ""width"": 295, ""height"": 420}"
Amazon,card,div,Fashion trends you like,13px,"rgb(15, 17, 17)","rgb(255, 255, 255)","{""x"": 650, ""y"": 809, ""width"": 295, ""height"": 27.296875}"
Amazon,link,a,Dresses,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 670, ""y"": 846.296875, ""width"": 121.125, ""height"": 115.84375}"
Amazon,link,a,Knits,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 803.875, ""y"": 846.296875, ""width"": 121.125, ""height"": 115.84375}"
Amazon,link,a,Jackets,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 670, ""y"": 1006.140625, ""width"": 121.125, ""height"": 115.84375}"
Amazon,link,a,Jewelry,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 803.875, ""y"": 1006.140625, ""width"": 121.125, ""height"": 115.84375}"
Amazon,link,a,Explore more Explore more,13px,"rgb(33, 98, 161)","rgb(255, 255, 255)","{""x"": 670, ""y"": 1172.109375, ""width"": 255, ""height"": 16.890625}"
